logfc,adjpv,entrez,symbol
-1.27212,0.00192303,1075,CTSC
0.0352438,0.999739,132158,GLYCTK
0.00395167,0.999739,132160,PPM1M
0.0483261,0.999739,1101,CHAD
-0.03795,0.999739,1102,RCBTB2
-0.334938,0.774341,1104,RCC1
0.256771,0.821574,1105,CHD1
-0.168175,0.93356,1106,CHD2
0.401549,0.453506,1107,CHD3
0.0647721,0.999739,1108,CHD4
-0.194877,0.965146,1111,CHEK1
0.466343,0.229754,1112,FOXN3
1.25861,0.0190176,1116,CHI3L1
1.55379,0.00192303,1117,CHI3L2
-0.162553,0.998494,1119,CHKA
0.179109,0.953207,1120,CHKB
-0.170871,0.937475,1121,CHM
-0.362732,0.938893,1122,CHML
-0.660564,0.0354687,1123,CHN1
-0.3942,0.980097,1124,CHN2
-0.96495,0.00192303,1129,CHRM2
0.0180464,0.999739,1130,LYST
0.046762,0.999739,1131,CHRM3
0.725055,0.798437,1134,CHRNA1
0.441234,0.718395,1140,CHRNB1
0.467123,0.814063,100630923,LOC100630923
-0.163342,0.999739,1145,CHRNE
-0.287633,0.738156,1147,CHUK
-0.841256,0.00493975,1152,CKB
0.520358,0.239255,1153,CIRBP
0.535113,0.807593,1154,CISH
-0.00319173,0.999739,1155,TBCB
1.3724,0.999554,1160,CKMT2
-0.25445,0.921688,1161,ERCC8
0.333838,0.731766,1163,CKS1B
-0.0755344,0.999739,1164,CKS2
0.448826,0.767681,132241,RPL32P3
-0.160644,0.972198,1173,AP2M1
-0.423534,0.288007,1174,AP1S1
0.0350213,0.999739,1175,AP2S1
0.18318,0.909277,1176,AP3S1
0.272505,0.999739,1181,CLCN2
0.200454,0.863411,1182,CLCN3
1.51141,0.00192303,1183,CLCN4
-0.146052,0.999739,1184,CLCN5
0.0857069,0.999739,1185,CLCN6
0.137985,0.972124,1186,CLCN7
0.506661,0.590197,1191,CLU
0.0846235,0.999739,1193,CLIC2
0.458059,0.331013,1195,CLK1
0.31284,0.672657,1196,CLK2
0.118345,0.997669,1198,CLK3
-0.00220881,0.999739,1200,TPP1
