symbol,entrez,logfc,adjpv
"PSMB8",5696,0.51160495973526,0.051469366666423
"ADAM19",8728,0.332475430619099,0.0518126156186831
"CHURC1",91612,-0.38876922459438,0.0518126156186831
"LGALS9",3965,0.901956428717371,0.0522644387664676
"AMPD3",272,0.404903542235513,0.0522719820645694
"DTD2",112487,-0.595033076682698,0.052958214087484
"SNHG8",100093630,-0.341498774958439,0.0535515518494097
"TMEM60",85025,-0.765865055677935,0.0539637122153845
"HMGB3",3149,0.277582273663823,0.054028459889733
"TMEM131",23505,-0.27769781281882,0.054028459889733
"ZNF395",55893,-0.334552517971406,0.0559406956050779
"ABLIM1",3983,-0.293643065312747,0.0564421618400301
"TNFAIP1",7126,0.284941911035454,0.0564421618400301
"STARD5",80765,0.487673125997245,0.0564421618400301
"LPCAT3",10162,-0.352520851141236,0.0566417668792634
"SERPINB4",6318,1.19533440420915,0.057467779358407
"COPG1",22820,0.297108851944093,0.058319484747604
"CREG1",8804,-0.367038580392035,0.0587604101195324
"SULF2",55959,-0.287970855387294,0.0592537606747964
"SLFN5",162394,0.276207997884812,0.0592537606747964
"PARP14",54625,0.314218609012395,0.0594214812649197
"NECAP2",55707,0.321991693105662,0.0594214812649197
"EXTL2",2135,-0.762893181468743,0.0597430444155618
"PDK4",5166,-1.41311164968653,0.0606131897542719
"FN1",2335,0.289282890826137,0.0606643163128862
"DAPP1",27071,0.312083423555927,0.0606643163128862
"LGALS8",3964,-0.26959539717788,0.0611003851896517
"ANXA6",309,0.343620439604668,0.061694167896813
"OGDH",4967,0.278311339125242,0.0619786895778425
"MOGS",7841,0.321816723160873,0.0619786895778425
"ANXA8L2",244,0.343467114033185,0.0625648681021793
"ATF4",468,0.300460998641831,0.0630304223196253
"BTG1",694,0.294011081568155,0.0630304223196253
"CD74",972,0.473506806128661,0.0630304223196253
"SC5DL",6309,-0.346364223400791,0.0630304223196253
"DNAJB4",11080,-0.574149964304208,0.0633094931451919
"SLC2A6",11182,0.561808503832387,0.0633094931451919
"CSGALNACT1",55790,1.00212464166876,0.0633228450887741
"DSC3",1825,-0.280218872006518,0.0633986137899919
"VSNL1",7447,-0.46832772760101,0.0633986137899919
"CBR1",873,-0.313837542553159,0.0644248794802399
"PPP1CC",5501,-0.424674276211477,0.0644248794802399
"SHB",6461,0.361291900790204,0.0644248794802399
"WLS",79971,-0.316521921637625,0.0644248794802399
"C1orf74",148304,0.348327944158439,0.0644248794802399
"PHTF2",57157,-0.595764772204145,0.0648508845045251
"CSTA",1475,0.35346470044174,0.06621878387576
"ZP3",7784,0.833399513765954,0.0662574010240844
"UPP1",7378,0.311309672041399,0.0667412259400851
"CORO1A",11151,0.749657262511813,0.0671861040383942
"KRT75",9119,1.18487971422583,0.0675539942697714
"DHCR7",1717,0.352303589371514,0.068379833543792
"PLK3",1263,0.415430010769262,0.069176491723412
"ARF4",378,0.301593045855835,0.0695581605385383
"NOP2",4839,0.306158689701684,0.0695581605385383
"MGC12916",84815,1.48661564388731,0.0695581605385383
"RNF128",79589,-0.440627154898727,0.0704403417508893
"NDUFB8",4714,0.397167436972826,0.0705790781131372
"SIPA1L1",26037,0.279867049362697,0.0705790781131372
"LXN",56925,-0.480401505075882,0.0711897848127463
"PRMT1",3276,0.374212902122537,0.0713947318652249
"MYO1B",4430,0.255887845728266,0.0715038771499321
"CCT7",10574,0.283242740040395,0.0715038771499321
"ALAS1",211,0.345486378901471,0.0717386548912846
"MARCKSL1",65108,0.302602645588016,0.0728050941797091
"MUC16",94025,-0.463737120248858,0.0733195631386942
"SLC7A8",23428,-0.424733034020925,0.0738875598353895
"THSD1",55901,0.406347002514815,0.0748109922241832
"PIK3R3",8503,-0.392034269488965,0.0750615768953983
"FSTL3",10272,0.320747127218278,0.0750826693717803
"FAM50A",9130,0.280840692408728,0.0752364433493571
"SMAD5",4090,-0.291066366262766,0.0754915483966371
"GNA12",2768,0.369560387013412,0.0756415332403169
"PRCP",5547,-0.351023118117878,0.0760576449970871
"PXDN",7837,0.262294930944444,0.076281657171654
"BACE1",23621,-0.413268400868108,0.076281657171654
"LYPLAL1",127018,-0.862560896826105,0.076281657171654
"SLC35D1",23169,-0.40081208281451,0.0765112611621967
"AFAP1L1",134265,0.390060173254667,0.0765112611621967
"GNA13",10672,-0.509071642606355,0.0765565944295778
"SYTL5",94122,-0.715424872747002,0.0765693725074015
"RNPC3",55599,-0.514923404807013,0.0765889643566695
"PPIF",10105,0.345603200405318,0.076853195205648
"PRODH",5625,-1.31830744298365,0.0770633616297357
"SRM",6723,0.394352051621456,0.0770633616297357
"CWH43",80157,1.02936790074529,0.0770633616297357
"UFL1",23376,-0.420729473582385,0.0772572319242892
"MICALCL",84953,0.439148383327924,0.0772994032949147
"MYCL1",4610,-0.468865485514341,0.0777095239140573
